Price,Date Sold,Suburb,Num Bath,Num Bed,Num Parking,Property Size,Type,Suburb Population,Suburb Median Income,Cash Rate,Property Inflation Index,Km From Cbd,Population (Rounded)*,Median House Price (2020),Median House Price (2021),Percentage Change,Median House Rent (Per Week),Median Apartment Price (2020),Median Apartment Rent (Per Week),Public Housing Percentage,Avg. Years Held,Time To Cbd (Public Transport) [Town Hall St],Time To Cbd (Driving) [Town Hall St]
2315000,2021-06-30,Como,2,4,2,601,House,3977,49296,0.1,210.1,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
2215000,2021-06-30,Oyster Bay,3,5,2,563,House,5488,47736,0.1,210.1,19.73,5550.0,1250000.0,1550000.0,24.0,685.0,725000.0,650.0,2.0,14.1,55.0,40.0
2000000,2021-06-30,Clemton Park,1,4,1,841,House,1666,26572,0.1,210.1,11.95,1750.0,1150000.0,1400000.0,21.74,645.0,725000.0,520.0,8.0,13.0,45.0,25.0
1920000,2021-06-30,Castle Hill,2,5,2,515,House,39594,40924,0.1,210.1,24.76,40000.0,1500000.0,1750000.0,16.67,690.0,845000.0,550.0,0.0,13.9,45.0,40.0
1400000,2021-06-30,Minchinbury,3,5,3,844,House,5619,37648,0.1,210.1,36.32,5750.0,730000.0,820000.0,12.33,460.0,725000.0,420.0,2.0,13.5,80.0,40.0
1185000,2021-06-30,Emu Plains,2,4,2,651,House,8421,37388,0.1,210.1,52.26,8500.0,720000.0,810000.0,12.5,470.0,675000.0,440.0,3.0,14.1,65.0,55.0
1150000,2021-06-30,Hinchinbrook,2,5,2,897,House,11222,30732,0.1,210.1,32.72,11500.0,720000.0,840000.0,16.67,490.0,725000.0,400.0,2.0,13.9,95.0,45.0
1050000,2021-06-30,Gladesville,2,2,2,117,Apartment,11827,48568,0.1,210.1,8.76,12000.0,1900000.0,2300000.0,21.05,725.0,700000.0,450.0,7.0,13.4,30.0,25.0
1042000,2021-06-30,Spring Farm,2,4,2,510,House,4307,53196,0.1,210.1,50.15,4500.0,675000.0,780000.0,15.56,505.0,725000.0,370.0,0.0,4.4,110.0,55.0
5550000,2021-07-13,Collaroy,2,4,2,701,House,7870,49660,0.1,210.1,16.78,8000.0,2400000.0,3000000.0,25.0,1100.0,880000.0,575.0,0.0,16.6,60.0,40.0
2325000,2021-07-13,Blakehurst,4,5,2,640,House,6219,37700,0.1,210.1,16.73,6500.0,1600000.0,1800000.0,12.5,770.0,805000.0,460.0,1.0,12.4,50.0,30.0
2300000,2021-07-13,Waterloo,2,3,0,253,House,14616,40872,0.1,210.1,3.91,15000.0,1100000.0,1450000.0,31.82,780.0,845000.0,700.0,36.0,13.0,15.0,12.0
2150000,2021-07-13,Oatley,2,3,3,765,House,10486,45084,0.1,210.1,18.23,10500.0,1550000.0,1800000.0,16.13,670.0,780000.0,470.0,0.0,13.7,30.0,30.0
1900000,2021-07-13,Cobbitty,2,4,6,932,House,2063,43576,0.1,210.1,51.16,2250.0,735000.0,820000.0,11.56,515.0,725000.0,500.0,1.0,7.2,150.0,60.0
1860000,2021-07-13,Birchgrove,1,2,0,76,House,3303,78780,0.1,210.1,2.94,3500.0,2100000.0,2800000.0,33.33,950.0,1300000.0,625.0,0.0,11.3,20.0,12.0
1700000,2021-07-13,Berowra,3,5,2,700,House,4721,44200,0.1,210.1,26.88,5500.0,1000000.0,1200000.0,20.0,620.0,725000.0,450.0,0.0,13.1,60.0,45.0
1500000,2021-07-13,Waitara,2,3,1,344,House,5941,43524,0.1,210.1,19.76,6000.0,1500000.0,1800000.0,20.0,690.0,670000.0,480.0,3.0,12.0,45.0,50.0
1110000,2021-07-13,St Marys,2,4,3,582,House,12195,32760,0.1,210.1,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
1010000,2021-07-13,Elderslie,2,5,2,622,House,6005,43160,0.1,210.1,50.48,6000.0,665000.0,770000.0,15.79,495.0,725000.0,375.0,5.0,7.2,120.0,60.0
2600000,2021-07-14,Sylvania,3,6,4,784,House,10479,37284,0.1,210.1,19.33,10750.0,1250000.0,1600000.0,28.0,755.0,845000.0,510.0,3.0,11.8,50.0,40.0
2405000,2021-07-14,Willoughby,1,2,1,350,House,6540,55692,0.1,210.1,6.53,6600.0,2350000.0,2900000.0,23.4,1025.0,925000.0,540.0,1.0,11.5,20.0,15.0
2350000,2021-07-14,Normanhurst,2,5,2,850,House,5290,38688,0.1,210.1,18.95,5500.0,1350000.0,1700000.0,25.93,710.0,870000.0,480.0,5.0,14.1,55.0,35.0
2050000,2021-07-14,Pennant Hills,3,5,3,935,House,7287,43472,0.1,210.1,18.83,7500.0,1400000.0,1800000.0,28.57,660.0,770000.0,490.0,2.0,12.6,50.0,35.0
1250000,2021-07-14,Bonnet Bay,1,3,1,683,House,2262,49868,0.1,210.1,21.63,2500.0,1200000.0,1500000.0,25.0,800.0,725000.0,500.0,0.0,13.0,50.0,45.0
1105000,2021-07-14,Erskine Park,2,4,5,631,House,6436,40612,0.1,210.1,38.85,6500.0,720000.0,850000.0,18.06,430.0,725000.0,500.0,1.0,13.7,90.0,45.0
1080000,2021-07-14,Mount Druitt,1,4,2,1012,House,16726,26000,0.1,210.1,38.24,17000.0,655000.0,775000.0,18.32,395.0,395000.0,340.0,2.0,12.8,50.0,45.0
1025000,2021-07-14,Woolloomooloo,1,1,0,58,Apartment,4011,57564,0.1,210.1,0.99,4250.0,1800000.0,2300000.0,27.78,850.0,1050000.0,650.0,22.0,10.1,12.0,10.0
1000000,2021-07-14,Kensington,1,2,0,78,Apartment,15004,26728,0.1,210.1,5.45,15000.0,2650000.0,3000000.0,13.21,920.0,850000.0,585.0,2.0,15.0,20.0,15.0
5000000,2021-07-15,Northbridge,3,4,1,650,House,6347,60060,0.1,210.1,6.03,6500.0,3000000.0,3500000.0,16.67,1200.0,1100000.0,675.0,0.0,15.4,35.0,15.0
3150000,2021-07-15,Chatswood,2,3,2,582,House,24913,38324,0.1,210.1,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
2185000,2021-07-15,Chifley,2,4,2,561,House,3233,36452,0.1,210.1,11.99,3500.0,1700000.0,2000000.0,17.65,1000.0,725000.0,490.0,15.0,13.3,45.0,25.0
2100000,2021-07-15,Arncliffe,3,4,2,626,House,10590,32708,0.1,210.1,10.09,11000.0,1100000.0,1350000.0,22.73,650.0,670000.0,550.0,6.0,11.1,20.0,30.0
1850000,2021-07-15,Birchgrove,1,2,0,88,House,3303,78780,0.1,210.1,2.94,3500.0,2100000.0,2800000.0,33.33,950.0,1300000.0,625.0,0.0,11.3,20.0,12.0
1825000,2021-07-15,Stanmore,2,3,2,272,House,7938,55484,0.1,210.1,5.2,8000.0,1550000.0,1900000.0,22.58,855.0,755000.0,490.0,2.0,15.5,15.0,15.0
1720000,2021-07-15,Como,2,4,5,677,House,3977,49296,0.1,210.1,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
1075000,2021-07-15,Woolloomooloo,1,2,1,105,Apartment,4011,57564,0.1,210.1,0.99,4250.0,1800000.0,2300000.0,27.78,850.0,1050000.0,650.0,22.0,10.1,12.0,10.0
1032000,2021-07-15,Minto,2,5,2,781,House,12551,29276,0.1,210.1,38.06,12750.0,610000.0,720000.0,18.03,415.0,420000.0,340.0,14.0,10.4,60.0,50.0
5700000,2021-07-16,Birchgrove,2,3,3,220,House,3303,78780,0.1,210.1,2.94,3500.0,2100000.0,2800000.0,33.33,950.0,1300000.0,625.0,0.0,11.3,20.0,12.0
3015000,2021-07-16,Lugarno,3,4,4,1649,House,5606,40768,0.1,210.1,20.0,5750.0,1200000.0,1500000.0,25.0,600.0,725000.0,500.0,2.0,15.6,60.0,35.0
2900000,2021-07-16,Blakehurst,1,3,1,626,House,6219,37700,0.1,210.1,16.73,6500.0,1600000.0,1800000.0,12.5,770.0,805000.0,460.0,1.0,12.4,50.0,30.0
2850000,2021-07-16,Matraville,3,5,2,351,House,9804,36452,0.1,210.1,11.18,10000.0,1600000.0,1850000.0,15.63,1000.0,910000.0,570.0,13.0,12.1,45.0,25.0
2450000,2021-07-16,Pagewood,2,4,1,537,House,3805,38012,0.1,210.1,8.19,4000.0,1750000.0,2000000.0,14.29,820.0,950000.0,650.0,10.0,11.3,40.0,15.0
2068000,2021-07-16,Cabarita,2,3,2,195,Apartment,1957,52988,0.1,210.1,8.88,2000.0,2500000.0,2650000.0,6.0,920.0,1700000.0,890.0,1.0,12.0,45.0,25.0
1725000,2021-07-16,St Peters,1,2,0,190,House,3145,58968,0.1,210.1,6.42,3250.0,1250000.0,1550000.0,24.0,770.0,870000.0,650.0,0.0,13.2,15.0,25.0
1725000,2021-07-16,Woolooware,2,3,1,344,House,3962,44408,0.1,210.1,20.92,4000.0,1700000.0,2000000.0,17.65,900.0,750000.0,540.0,0.0,15.0,50.0,40.0
1710000,2021-07-16,West Ryde,3,4,2,354,House,13394,38584,0.1,210.1,13.34,13500.0,1500000.0,1750000.0,16.67,610.0,630000.0,410.0,4.0,14.2,30.0,25.0
1630000,2021-07-16,Lugarno,3,5,4,556,House,5606,40768,0.1,210.1,20.0,5750.0,1200000.0,1500000.0,25.0,600.0,725000.0,500.0,2.0,15.6,60.0,35.0
1370000,2021-07-16,Fairfield,2,4,2,848,House,18081,20592,0.1,210.1,23.96,18250.0,700000.0,875000.0,25.0,450.0,395000.0,360.0,8.0,15.5,50.0,40.0
1335000,2021-07-16,Tempe,1,2,1,145,House,3556,41600,0.1,210.1,7.83,4000.0,1200000.0,1400000.0,16.67,700.0,740000.0,470.0,1.0,10.8,15.0,20.0
1265000,2021-07-16,Berowra,2,4,2,643,House,4721,44200,0.1,210.1,26.88,5500.0,1000000.0,1200000.0,20.0,620.0,725000.0,450.0,0.0,13.1,60.0,45.0
1180000,2021-07-16,Ropes Crossing,2,4,4,756,House,6171,44304,0.1,210.1,42.77,6250.0,635000.0,750000.0,18.11,485.0,465000.0,450.0,0.0,5.1,100.0,50.0
1165500,2021-07-16,Wattle Grove,2,3,2,673,House,8952,44096,0.1,210.1,26.82,9000.0,800000.0,890000.0,11.25,525.0,725000.0,485.0,1.0,12.6,70.0,40.0
1150000,2021-07-16,Regents Park,2,4,4,872,House,4926,24908,0.1,210.1,16.99,5000.0,810000.0,950000.0,17.28,465.0,430000.0,390.0,11.0,13.9,35.0,30.0
4400000,2021-07-17,Abbotsford,2,3,3,697,House,5373,50180,0.1,210.1,7.58,5500.0,2200000.0,2550000.0,15.91,900.0,1100000.0,620.0,8.0,10.1,30.0,15.0
3157500,2021-07-17,Birchgrove,1,3,1,230,House,3303,78780,0.1,210.1,2.94,3500.0,2100000.0,2800000.0,33.33,950.0,1300000.0,625.0,0.0,11.3,20.0,12.0
2920000,2021-07-17,Dee Why,1,2,2,515,House,21518,44980,0.1,210.1,14.67,22000.0,1900000.0,2500000.0,31.58,825.0,775000.0,560.0,2.0,15.5,50.0,35.0
2400000,2021-07-17,Blakehurst,3,4,3,758,House,6219,37700,0.1,210.1,16.73,6500.0,1600000.0,1800000.0,12.5,770.0,805000.0,460.0,1.0,12.4,50.0,30.0
2211000,2021-07-17,Hinchinbrook,0,0,0,1435,House,11222,30732,0.1,210.1,32.72,11500.0,720000.0,840000.0,16.67,490.0,725000.0,400.0,2.0,13.9,95.0,45.0
2175000,2021-07-17,Lugarno,3,4,2,1100,House,5606,40768,0.1,210.1,20.0,5750.0,1200000.0,1500000.0,25.0,600.0,725000.0,500.0,2.0,15.6,60.0,35.0
2110000,2021-07-17,Ermington,6,8,4,640,House,10737,33644,0.1,210.1,15.0,11000.0,1200000.0,1400000.0,16.67,570.0,725000.0,510.0,17.0,11.7,50.0,30.0
2070000,2021-07-17,Enmore,2,4,0,178,House,3880,53872,0.1,210.1,5.37,4000.0,1400000.0,1750000.0,25.0,845.0,650000.0,440.0,1.0,11.1,30.0,20.0
2060000,2021-07-17,Caringbah,3,4,2,351,House,11658,42380,0.1,210.1,20.47,12000.0,1200000.0,1500000.0,25.0,700.0,690000.0,510.0,7.0,12.6,50.0,40.0
1700000,2021-07-17,Wahroonga,1,3,1,1104,House,17371,47424,0.1,210.1,17.9,17500.0,2050000.0,2300000.0,12.2,875.0,850000.0,570.0,0.0,11.9,40.0,35.0
1660000,2021-07-17,Melrose Park,1,3,2,575,House,1574,41028,0.1,210.1,13.84,1750.0,1500000.0,1750000.0,16.67,680.0,725000.0,500.0,3.0,12.0,50.0,30.0
1630000,2021-07-17,Asquith,3,5,3,841,House,3376,40924,0.1,210.1,21.32,3500.0,1100000.0,1400000.0,27.27,590.0,625000.0,510.0,1.0,15.5,50.0,40.0
1600000,2021-07-17,Canley Vale,3,5,2,770,House,10216,20592,0.1,210.1,24.09,10500.0,815000.0,950000.0,16.56,430.0,390000.0,330.0,9.0,11.7,50.0,45.0
1200000,2021-07-17,Vaucluse,1,2,1,96,Apartment,9337,57148,0.1,210.1,6.21,9750.0,5100000.0,6300000.0,23.53,2000.0,1250000.0,700.0,0.0,12.3,40.0,25.0
1115000,2021-07-17,Middleton Grange,2,4,2,491,House,5177,44044,0.1,210.1,34.32,5250.0,775000.0,890000.0,14.84,545.0,725000.0,500.0,12.0,4.7,100.0,45.0
1075000,2021-07-17,Hinchinbrook,2,4,2,450,House,11222,30732,0.1,210.1,32.72,11500.0,720000.0,840000.0,16.67,490.0,725000.0,400.0,2.0,13.9,95.0,45.0
1040000,2021-07-17,Rooty Hill,2,5,2,527,House,14704,33176,0.1,210.1,35.32,15000.0,660000.0,750000.0,13.64,430.0,570000.0,435.0,4.0,14.0,50.0,45.0
2510000,2021-07-18,Enfield,3,4,6,820,House,2833,33280,0.1,210.1,10.88,3000.0,1250000.0,1650000.0,32.0,600.0,635000.0,470.0,4.0,16.2,45.0,25.0
2850000,2021-07-19,Narrabeen,2,3,2,143,Apartment,8207,48932,0.1,210.1,18.45,8250.0,2250000.0,2650000.0,17.78,1050.0,855000.0,580.0,1.0,9.8,70.0,45.0
2770000,2021-07-19,Blakehurst,3,4,4,948,House,6219,37700,0.1,210.1,16.73,6500.0,1600000.0,1800000.0,12.5,770.0,805000.0,460.0,1.0,12.4,50.0,30.0
2500000,2021-07-19,Allambie Heights,4,7,2,797,House,7009,40404,0.1,210.1,11.16,7100.0,1600000.0,1800000.0,12.5,850.0,725000.0,595.0,1.0,13.0,55.0,30.0
2200000,2021-07-19,Picnic Point,2,5,2,1037,House,6160,40560,0.1,210.1,22.31,6250.0,1000000.0,1200000.0,20.0,625.0,740000.0,580.0,1.0,12.2,60.0,35.0
1985000,2021-07-19,Turramurra,1,3,1,929,House,11919,49920,0.1,210.1,16.36,12000.0,2000000.0,2400000.0,20.0,920.0,860000.0,580.0,0.0,12.4,35.0,35.0
1920000,2021-07-19,Normanhurst,1,3,1,965,House,5290,38688,0.1,210.1,18.95,5500.0,1350000.0,1700000.0,25.93,710.0,870000.0,480.0,5.0,14.1,55.0,35.0
1900000,2021-07-19,Berowra,2,5,2,1220,House,4721,44200,0.1,210.1,26.88,5500.0,1000000.0,1200000.0,20.0,620.0,725000.0,450.0,0.0,13.1,60.0,45.0
1560000,2021-07-19,Turrella,2,3,1,487,House,2511,32292,0.1,210.1,9.65,2500.0,990000.0,1450000.0,46.46,620.0,680000.0,560.0,3.0,13.0,30.0,30.0
1375000,2021-07-19,Pyrmont,2,2,1,197,Apartment,12813,57772,0.1,210.1,1.67,13500.0,1550000.0,2000000.0,29.03,800.0,1000000.0,730.0,5.0,13.7,10.0,8.0
1360000,2021-07-19,Turramurra,2,3,1,161,House,11919,49920,0.1,210.1,16.36,12000.0,2000000.0,2400000.0,20.0,920.0,860000.0,580.0,0.0,12.4,35.0,35.0
1330000,2021-07-19,Dee Why,1,2,1,97,House,21518,44980,0.1,210.1,14.67,22000.0,1900000.0,2500000.0,31.58,825.0,775000.0,560.0,2.0,15.5,50.0,35.0
1273000,2021-07-19,Mortlake,2,2,2,234,Apartment,1063,56368,0.1,210.1,9.95,1100.0,1400000.0,1600000.0,14.29,650.0,850000.0,590.0,1.0,13.0,40.0,25.0
1260000,2021-07-19,Dee Why,2,2,1,121,Apartment,21518,44980,0.1,210.1,14.67,22000.0,1900000.0,2500000.0,31.58,825.0,775000.0,560.0,2.0,15.5,50.0,35.0
1220000,2021-07-19,Camden,2,4,1,746,House,3230,37492,0.1,210.1,52.32,3300.0,700000.0,800000.0,14.29,450.0,440000.0,400.0,7.0,12.6,120.0,60.0
1185000,2021-07-19,Eastlakes,1,2,1,171,House,6912,25740,0.1,210.1,7.32,7250.0,1450000.0,1650000.0,13.79,750.0,590000.0,475.0,20.0,11.4,30.0,20.0
1100000,2021-07-19,Penrith,1,3,1,834,House,13295,32240,0.1,210.1,49.99,13500.0,630000.0,750000.0,19.05,410.0,450000.0,380.0,11.0,10.6,60.0,50.0
4560000,2021-07-20,Chatswood,5,5,5,1547,House,24913,38324,0.1,210.1,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
4050000,2021-07-20,Narrabeen,3,4,6,386,House,8207,48932,0.1,210.1,18.45,8250.0,2250000.0,2650000.0,17.78,1050.0,855000.0,580.0,1.0,9.8,70.0,45.0
3200000,2021-07-20,Stanmore,2,4,2,373,House,7938,55484,0.1,210.1,5.2,8000.0,1550000.0,1900000.0,22.58,855.0,755000.0,490.0,2.0,15.5,15.0,15.0
2550000,2021-07-20,Alexandria,2,4,0,178,House,8262,69732,0.1,210.1,5.06,8500.0,1600000.0,1850000.0,15.63,850.0,745000.0,625.0,1.0,12.8,15.0,10.0
2300000,2021-07-20,Ashfield,2,5,2,620,House,23841,35412,0.1,210.1,8.08,25000.0,1500000.0,1750000.0,16.67,650.0,680000.0,480.0,1.0,14.8,20.0,20.0
2220000,2021-07-20,Surry Hills,2,3,1,85,House,16412,60320,0.1,210.1,2.14,17000.0,1750000.0,2000000.0,14.29,910.0,810000.0,620.0,11.0,11.0,10.0,15.0
1775000,2021-07-20,Taren Point,3,4,2,575,House,1734,36296,0.1,210.1,18.73,1800.0,1400000.0,1800000.0,28.57,920.0,990000.0,500.0,0.0,22.7,55.0,30.0
1288000,2021-07-20,Berowra,1,3,2,696,House,4721,44200,0.1,210.1,26.88,5500.0,1000000.0,1200000.0,20.0,620.0,725000.0,450.0,0.0,13.1,60.0,45.0
1175000,2021-07-20,East Hills,3,4,2,290,House,3206,34268,0.1,210.1,23.11,3250.0,900000.0,1050000.0,16.67,540.0,630000.0,470.0,12.0,7.9,40.0,35.0
1080000,2021-07-20,Campbelltown,2,4,2,475,House,12566,30628,0.1,210.1,43.19,13000.0,560000.0,650000.0,16.07,400.0,430000.0,380.0,8.0,11.3,65.0,50.0
1070000,2021-07-20,Petersham,2,2,1,107,Apartment,8116,52884,0.1,210.1,5.99,8500.0,1500000.0,1800000.0,20.0,760.0,750000.0,460.0,3.0,14.8,15.0,15.0
1000000,2021-07-20,Elderslie,2,3,2,496,House,6005,43160,0.1,210.1,50.48,6000.0,665000.0,770000.0,15.79,495.0,725000.0,375.0,5.0,7.2,120.0,60.0
1000000,2021-07-20,Windsor,2,4,2,784,House,1891,31824,0.1,210.1,45.7,2000.0,640000.0,740000.0,15.63,420.0,405000.0,330.0,7.0,8.4,85.0,55.0
1000000,2021-07-20,Smithfield,2,5,1,563,House,11972,23764,0.1,210.1,25.19,12250.0,710000.0,840000.0,18.31,450.0,600000.0,380.0,9.0,15.3,70.0,40.0
3400000,2021-07-21,Kensington,1,3,1,571,House,15004,26728,0.1,210.1,5.45,15000.0,2650000.0,3000000.0,13.21,920.0,850000.0,585.0,2.0,15.0,20.0,15.0
2742500,2021-07-21,Allambie Heights,3,5,2,841,House,7009,40404,0.1,210.1,11.16,7100.0,1600000.0,1800000.0,12.5,850.0,725000.0,595.0,1.0,13.0,55.0,30.0
1620000,2021-07-21,Lugarno,4,5,4,556,House,5606,40768,0.1,210.1,20.0,5750.0,1200000.0,1500000.0,25.0,600.0,725000.0,500.0,2.0,15.6,60.0,35.0
1025000,2021-07-21,Petersham,1,2,0,73,Apartment,8116,52884,0.1,210.1,5.99,8500.0,1500000.0,1800000.0,20.0,760.0,750000.0,460.0,3.0,14.8,15.0,15.0
4525000,2021-07-22,Lane Cove,3,4,1,588,House,10817,58084,0.1,210.1,6.67,11000.0,2250000.0,2600000.0,15.56,880.0,810000.0,550.0,1.0,14.0,30.0,20.0
1970000,2021-07-22,Marsfield,3,4,1,302,House,13297,32448,0.1,210.1,13.73,13500.0,1650000.0,1950000.0,18.18,715.0,800000.0,510.0,3.0,10.8,55.0,25.0
1550000,2021-07-22,Northbridge,2,2,1,146,Apartment,6347,60060,0.1,210.1,6.03,6500.0,3000000.0,3500000.0,16.67,1200.0,1100000.0,675.0,0.0,15.4,35.0,15.0
1225000,2021-07-22,Ultimo,1,2,0,57,House,8845,20072,0.1,210.1,1.9,9250.0,1350000.0,1700000.0,25.93,750.0,665000.0,605.0,5.0,13.0,15.0,8.0
1180000,2021-07-22,Emu Plains,2,4,4,645,House,8421,37388,0.1,210.1,52.26,8500.0,720000.0,810000.0,12.5,470.0,675000.0,440.0,3.0,14.1,65.0,55.0
1050000,2021-07-22,Fairfield,3,4,2,587,House,18081,20592,0.1,210.1,23.96,18250.0,700000.0,875000.0,25.0,450.0,395000.0,360.0,8.0,15.5,50.0,40.0
4330000,2021-07-23,Kensington,2,6,1,612,House,15004,26728,0.1,210.1,5.45,15000.0,2650000.0,3000000.0,13.21,920.0,850000.0,585.0,2.0,15.0,20.0,15.0
2100000,2021-07-23,Illawong,3,4,8,3415,House,7271,44096,0.1,210.1,21.6,7250.0,1200000.0,1500000.0,25.0,775.0,745000.0,510.0,0.0,16.0,60.0,40.0
2000000,2021-07-23,Ermington,2,4,3,1176,House,10737,33644,0.1,210.1,15.0,11000.0,1200000.0,1400000.0,16.67,570.0,725000.0,510.0,17.0,11.7,50.0,30.0
1950000,2021-07-23,Eastlakes,2,4,2,196,House,6912,25740,0.1,210.1,7.32,7250.0,1450000.0,1650000.0,13.79,750.0,590000.0,475.0,20.0,11.4,30.0,20.0
1750000,2021-07-23,Clemton Park,3,4,2,331,House,1666,26572,0.1,210.1,11.95,1750.0,1150000.0,1400000.0,21.74,645.0,725000.0,520.0,8.0,13.0,45.0,25.0
1410000,2021-07-23,Concord,2,2,2,166,Apartment,14533,39052,0.1,210.1,9.6,15000.0,1800000.0,2200000.0,22.22,750.0,995000.0,500.0,3.0,13.5,40.0,30.0
1250000,2021-07-23,Canley Vale,4,4,1,608,House,10216,20592,0.1,210.1,24.09,10500.0,815000.0,950000.0,16.56,430.0,390000.0,330.0,9.0,11.7,50.0,45.0
1200000,2021-07-23,Roseville,1,3,1,131,Apartment,10082,51896,0.1,210.1,9.54,10500.0,2500000.0,2900000.0,16.0,1100.0,925000.0,605.0,0.0,15.3,22.0,25.0
1147000,2021-07-23,Ingleburn,1,3,2,1030,House,15039,33124,0.1,210.1,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
4350000,2021-07-24,Bronte,2,4,1,354,House,6733,65572,0.1,210.1,6.59,7000.0,3500000.0,4700000.0,34.29,1450.0,1200000.0,700.0,1.0,10.4,25.0,20.0
4010000,2021-07-24,Kirrawee,2,3,2,2297,House,9278,39052,0.1,210.1,22.57,9500.0,1150000.0,1350000.0,17.39,670.0,710000.0,520.0,6.0,12.0,40.0,40.0
3290000,2021-07-24,Castle Cove,3,4,2,771,House,2554,50856,0.1,210.1,8.8,2750.0,2500000.0,3300000.0,32.0,1100.0,725000.0,500.0,0.0,17.3,35.0,20.0
2310000,2021-07-24,Pennant Hills,3,6,2,701,House,7287,43472,0.1,210.1,18.83,7500.0,1400000.0,1800000.0,28.57,660.0,770000.0,490.0,2.0,12.6,50.0,35.0
2305000,2021-07-24,Narraweena,1,3,1,724,House,6608,34008,0.1,210.1,14.02,6750.0,1450000.0,1800000.0,24.14,795.0,725000.0,550.0,17.0,13.3,60.0,30.0
2105000,2021-07-24,Punchbowl,2,4,4,479,House,20236,22048,0.1,210.1,16.27,20500.0,830000.0,970000.0,16.87,530.0,430000.0,375.0,7.0,16.5,35.0,30.0
2050000,2021-07-24,Alexandria,2,4,1,205,House,8262,69732,0.1,210.1,5.06,8500.0,1600000.0,1850000.0,15.63,850.0,745000.0,625.0,1.0,12.8,15.0,10.0
1920000,2021-07-24,Mount Druitt,1,2,2,1150,House,16726,26000,0.1,210.1,38.24,17000.0,655000.0,775000.0,18.32,395.0,395000.0,340.0,2.0,12.8,50.0,45.0
1855000,2021-07-24,Eastlakes,1,3,3,337,House,6912,25740,0.1,210.1,7.32,7250.0,1450000.0,1650000.0,13.79,750.0,590000.0,475.0,20.0,11.4,30.0,20.0
1725000,2021-07-24,Sandringham,2,3,2,263,House,1238,39728,0.1,210.1,16.06,1300.0,1700000.0,2300000.0,35.29,740.0,820000.0,510.0,0.0,12.9,50.0,30.0
1700000,2021-07-24,Cheltenham,2,4,3,1353,House,2243,48152,0.1,210.1,17.09,2500.0,1550000.0,2000000.0,29.03,760.0,725000.0,500.0,0.0,14.5,45.0,25.0
1695000,2021-07-24,Balmain,1,2,0,145,House,10453,69784,0.1,210.1,2.81,10500.0,1900000.0,2200000.0,15.79,890.0,1000000.0,650.0,6.0,12.3,15.0,15.0
1693000,2021-07-24,Rockdale,1,4,2,639,House,15534,33852,0.1,210.1,11.79,16000.0,1150000.0,1350000.0,17.39,625.0,625000.0,510.0,2.0,15.9,20.0,25.0
1640000,2021-07-24,Lugarno,4,5,2,815,House,5606,40768,0.1,210.1,20.0,5750.0,1200000.0,1500000.0,25.0,600.0,725000.0,500.0,2.0,15.6,60.0,35.0
1502000,2021-07-24,Forest Lodge,1,3,0,114,House,4583,55276,0.1,210.1,3.18,4750.0,1700000.0,1950000.0,14.71,950.0,880000.0,610.0,6.0,11.5,25.0,12.0
2900000,2021-07-26,Yowie Bay,4,6,2,734,House,3074,45292,0.1,210.1,22.79,3200.0,1800000.0,2100000.0,16.67,825.0,725000.0,500.0,0.0,9.3,70.0,40.0
2200000,2021-07-26,Oxley Park,1,3,1,2124,House,3112,33020,0.1,210.1,39.76,3250.0,585000.0,750000.0,28.21,380.0,495000.0,395.0,6.0,9.9,90.0,50.0
2145000,2021-07-26,Harrington Park,3,4,3,900,House,10663,44668,0.1,210.1,47.35,10750.0,920000.0,1100000.0,19.57,550.0,725000.0,500.0,0.0,7.8,120.0,60.0
2000000,2021-07-27,Pymble,2,3,2,245,House,11051,53300,0.1,210.1,14.82,11250.0,2300000.0,2800000.0,21.74,1110.0,930000.0,610.0,0.0,14.5,35.0,25.0
1515000,2021-07-27,Sutherland,2,3,3,607,House,10816,47268,0.1,210.1,23.45,11500.0,1000000.0,1200000.0,20.0,580.0,600000.0,460.0,5.0,10.9,35.0,45.0
1312500,2021-07-27,Parklea,2,4,2,548,House,3465,43004,0.1,210.1,31.23,3500.0,890000.0,1030000.0,15.73,550.0,725000.0,470.0,0.0,7.8,70.0,40.0
4650000,2021-07-28,Roseville,3,5,2,658,House,10082,51896,0.1,210.1,9.54,10500.0,2500000.0,2900000.0,16.0,1100.0,925000.0,605.0,0.0,15.3,22.0,25.0
3625000,2021-07-28,Freshwater,3,5,2,677,House,8866,57044,0.1,210.1,12.07,9000.0,2450000.0,3100000.0,26.53,1300.0,840000.0,600.0,1.0,13.3,60.0,30.0
3120000,2021-07-28,Illawong,3,5,4,2055,House,7271,44096,0.1,210.1,21.6,7250.0,1200000.0,1500000.0,25.0,775.0,745000.0,510.0,0.0,16.0,60.0,40.0
